Datetime,TotalD,GEFS,NDFD,GAVG,REAL
2017-09-23 08:00:00,3876103.39337,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 09:00:00,3882478.39337,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 10:00:00,3888853.39337,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 11:00:00,3895228.39337,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 12:00:00,3901672.3579,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 13:00:00,3908047.3579,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 14:00:00,3914422.3579,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 15:00:00,3920797.3579,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 16:00:00,3927172.3579,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 17:00:00,3933547.3579,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 18:00:00,3939982.16172,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 19:00:00,3946357.16172,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 20:00:00,3952732.16172,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 21:00:00,3959107.16172,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 22:00:00,3965482.16172,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-23 23:00:00,3971857.16172,1173569.47885,1174117.90375,1173569.47885,1173496.57899
2017-09-24 00:00:00,3978291.96555,1173718.36945,1174266.79435,1173718.36945,1173496.57899
2017-09-24 01:00:00,3984666.96555,1173747.87304,1174296.29794,1173747.87304,1173496.57899
2017-09-24 02:00:00,3991041.96555,1173772.44515,1174320.87005,1173772.44515,1173496.57899
2017-09-24 03:00:00,3997416.96555,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 04:00:00,4003791.96555,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 05:00:00,4010166.96555,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 06:00:00,4016601.76937,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 07:00:00,4022976.76937,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 08:00:00,4029351.76937,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 09:00:00,4035726.76937,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 10:00:00,4042101.76937,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 11:00:00,4048476.76937,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 12:00:00,4054909.68919,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 13:00:00,4061284.68919,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 14:00:00,4067659.68919,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 15:00:00,4074034.68919,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 16:00:00,4080409.68919,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 17:00:00,4086784.68919,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 18:00:00,4093203.13409,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 19:00:00,4099578.13409,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 20:00:00,4105953.13409,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 21:00:00,4112328.13409,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 22:00:00,4118703.13409,1173790.45122,1174338.87612,1173790.45122,1173496.57899
2017-09-24 23:00:00,4125078.13409,1173790.45122,1174338.87612,1173790.45122,1173496.57899
